// Otomatik olusturulan dosya

RM_1547bda9-4674-47f8-bcb2-cb4563f01eab = "Oh Roger, her zaman çok alaycisin."
RM_7d4d3c74-d46c-4b28-90c8-dda7fe3fe279 = "Efektlerin harika oldugunu düsündüm ve Val Keaton harika bir performans sergiledi."
RM_3825cf4a-f8aa-4533-82eb-c67f92f99b78 = "Arti yükselen Art Deco kuleler... inanilmaz sanat yönetmenligi."
RM_83067174-5bda-468a-9791-26d5ca802ab9 = "Pekala, sorun yoktu."
RM_c6ef2459-5943-4c47-b7d1-fdad9af1f09f = "Benden kocaman bir evet."
RM_0a80627e-9f1d-417e-95f6-54535006b835 = "Iste elimizde. Baska bir bölünmüs oy."
RM_14af83d0-c253-4b95-af2f-641c64924e37 = "Bir dahaki sefere The Danger in Your Bed'e baktigimizda bize katilin!"
RM_dd3e30ea-16bf-4c12-8880-e2698b10efe0 = "Ev VHS: Bauman ve Triskel (Pleistosen Ülkesi)"
RM_51e6e698-65e9-44b0-acb3-b14c403875d0 = "Bauman ve Triskel (Pleistosen Ülkesi)"
RM_4e45a737-9010-427c-81ab-55dc96446750 = "Bugün gise rekorlari kiran Pleistosen Ülkesini inceliyoruz..."
RM_5e779c9e-f7e2-4947-b70d-b904e295589f = "...buzul çagindan kalma hayvanlarla dolu bir parkta mahsur kalan bir çift doktor hakkinda."
RM_97133c7b-52d0-4e9f-afe1-0d02401d4f18 = "Pleistosen Ülkesindeki yolculugunu nasil buldun Susan?"
RM_bc9ed00e-3c88-42ab-b3de-c344a5693566 = "Gise rekorlari kiran bu özel efekt filmlerine girmek konusunda her zaman tereddütlüyüm, Roger..."
RM_c09bbc8a-0633-415d-9cb3-ba851ed6c083 = "...ama film beni kazandi."
RM_fec7172a-baab-40c7-a79f-ceaf213d071f = "Parki ilk gördügümüzde sinemanin havasinda bir kivilcim hissettim."
RM_a104d926-1a05-4e1d-928e-3d0baccb59ac = "Eger bu film büyüsü degilse, ne oldugunu bilmiyorum."
RM_22818281-3520-4d3e-b94c-87be0642ec53 = "Karakterleri biraz düz bulmadiniz mi?"
RM_d7cb8b28-c7e2-4e04-bff5-5ad84d973d37 = "Evet, düsünüyorum, ama filmin asil amaci bu degil."
RM_0b686137-1ed4-4bd8-b2c7-b8d6e36f470c = "Dev tembel hayvanlarin ve mamutlarin büyülü dünyasinda o kadar kayboluyorsunuz ki..."
RM_4c97670d-18a1-4ae6-95c6-f89bcbbb1273 = "Tamam. Ben de öyle diyordum. Çünkü bundan ben de zevk aldim."
RM_5c30d9a5-ef88-469a-b58f-15ff17f2725e = "Yaptiniz mi? Bu bir sürpriz."
RM_bd385c13-2c74-4134-ae4e-241e9fdb6692 = "Iyi saklasam da sinemaya hâlâ asigim Susan."
RM_3c50f77b-0b1e-4635-b85f-571eeaaa88ba = "Ve bu, sinemayla gurur duymami saglayan türden bir film."
RM_b5294257-4ba2-4efc-aadd-c0fee4f6f1c0 = "Ve benden evet büyüklügünde bir mamut!"
RM_bfc06c71-4f5e-44c1-901d-175d0519b058 = "Iste bulduk. Bir dahaki sefere Satin and Silk incelememiz için bize katilin!"
RM_8695c1c3-1956-424e-b75c-beaeb02520e1 = "Ev VHS: Sandy Perry"
RM_5f185bda-37ac-41cf-801b-dfe5c2f6e513 = "Sandy Perry'nin Çikma Önerisi"
RM_331b2c77-5a6f-4c72-b3d4-706ca25ba526 = "[img=müzik] Romantik gitar müzigi. [img=müzik]"
RM_fcd19def-906d-45d8-ad97-1a62e2b7dd8d = "Ah, merhaba kizlar! Ben Sandy Perry."
RM_b4d49bbb-ec91-4e15-b517-6eb867e5d752 = "Beni muhtemelen Washington Lisesi'nden Victoria Spelling olarak taniyorsunuz..."
RM_2fe8f7b0-a8f7-4795-981b-9fa69cd59d11 = "...ve size hayallerinizdeki Sam Grant'i nasil yakalayacaginizi anlatacagim!"
RM_19286e0c-642d-48cd-8cde-a42468b1075b = "Erkeklerin sizi sevmesini saglayan ilk sey gülümsemektir."
RM_98607c3f-2db6-404b-821d-eb5259897a4b = "Susuz Susan'i kimse sevmez!"
RM_3e589641-c49d-499e-828e-c581fb95fb52 = "Sirada makyaj var."
RM_ccb3e685-a6a3-4111-86cd-1ed892f1f1a8 = "Ekrandaki numarayi arayarak makyaj setlerimden birini satin alabilirsiniz!"
RM_52dc2b24-a11e-4f11-be2e-a0199a206189 = "Rujunuzu dikkatli bir sekilde sürün. Bitmesini istemezsiniz..."
RM_33bbd56d-1173-466a-b4db-f58ccb7188ca = "... 3. sezon 4. bölümdeki Tanya gibi kirmizi dislerle!"
RM_1eafd83c-bf6d-46d8-b5b1-8e7703728119 = "Yüzünüzü iyice temizleyin, yoksa lekelerle karsilasacaksiniz. Igrenç!"
RM_ad1975fc-0bb5-471d-985e-00755600a0a4 = "Gündelik kiyafetler giyin. Tabii ki sadece tasarimci markalari."
RM_00850fe5-47e4-4ee3-bdec-7b8a7aec66c0 = "Asik oldugunuz kisiyle konusurken kendinize güvenin ama fazla ileri gitmeyin."
RM_b12c13ee-859f-4044-b9c0-cba5b8206341 = "Evlenene kadar bekleyebilir!"
RM_868ba848-cbac-4baf-a74b-8b1f33972a3a = "Bütün bu ipuçlarini izleyin ve yakinda hayallerinizdeki erkege sahip olacaksiniz!"
RM_127ddfe6-948e-4a3e-98a4-972c27150f18 = "Ev VHS: Arkadaslik Ajansi (Kadin)"
RM_62cbe348-7301-4913-8b83-8829b56735a9 = "Arkadaslik Ajansi (Kadin)"
RM_e93ebfdc-479a-498f-9ebb-d42eeed8a7d8 = "[img=müzik] Romantik müzik. [img=müzik]"
RM_152f6eb7-2141-40e9-acf6-ceec25e34e68 = "Merhaba. Ben Laura. 23 yasindayim ve Louisville Eyaletinde ögrenciyim."
RM_90f92555-35dd-4cd3-b784-f758333cc301 = "Okumayi, rock müzigi ve nehir kenarinda yürüyüs yapmayi seviyorsaniz..."
RM_39946013-c7cb-47b3-90cd-430a40a605ab = "...bana bir mesaj birakin."
RM_e330c529-3ce9-4034-9f07-2939b1731c9d = "Merhaba, ben Amber. 33 yasindayim, Riverside'da bir lise ögretmeniyim."
RM_f545b5a1-9c2c-4619-88f3-c5bcf70e5247 = "Stok araba yarisi, bira ve koca bir göbeginiz varsa.."
RM_13d2f216-d157-4962-8b5c-f9257c7a516c = "...bana bir mesaj gönderin!"
RM_fe43e678-ca8c-4aec-89ac-0daeb8436399 = "Merhaba, ben Hannah. 48 yasindayim ve Fossoil yönetim kurulu üyesiyim."
RM_ba1953f2-a348-43ee-b504-b3b08a85b290 = "Uzun boyluysaniz, esmerseniz ve güzel bir gülümsemeniz varsa..."
RM_152cbbdf-0754-409d-95a1-540e3bc6b7e7 = "Merhaba, ben Crystal. 30 yasindayim ve Crossroads Mall'da çalisiyorum."
RM_ef5014a3-55f6-4017-acb9-cb8842dadd2f = "Ugruna ölünecek bir vücut ve uzun saçli bir patenciyseniz..."
RM_3d7873fb-3a75-405b-a59f-ccf03b59652e = "...neden gelip benimle biraz "taslama" yapmiyorsunuz?"
RM_319ab191-4672-4fc6-9a52-cfc198592d7b = "Ev VHS: Arkadaslik Ajansi (Erkek)"
RM_3bf571a4-7c02-467b-b762-1959f0f8a322 = "Arkadaslik Ajansi (Erkek)"
RM_ce4de1ee-297c-49a6-97f6-ef7a0282a6aa = "Merhaba bayanlar. Ben Paul. 41 yasindayim ve Fossoil Field'da çalisiyorum. Isterseniz..."
RM_2e1415e4-672d-4aed-a2da-f503f6b8c3cc = "...dis mekan hayati, yildizlara bakma ve ellerini iyi kullanan bir adam..."
RM_5fbb75e0-6895-4ec7-b33b-439961477abf = "...neden bana bir mesaj birakmiyorsunuz?"
RM_3777d64d-702a-40db-9f30-78290bb4526f = "Merhaba. Ben Patrick. 31 yasindayim ve bir yazilim gelistiricisiyim."
RM_ab581801-6b6a-4653-b4d9-b22d44684432 = "Kitap okumayi, ormanda yürümeyi ve bilgisayar oyunlarini seviyorsaniz..."
RM_bfd9f909-dd03-4879-a3e9-aec6a4072efa = "Selamlar bayanlar. Ben, Muldraugh'lu Lord William."
RM_cee665a9-c3a6-41e3-be46-748f28aa7a1b = "Rol yapma oyunlarini, saksafonlari ve Omega Departmanini seviyorsaniz..."
RM_65ab2712-3b79-42ac-bc98-a45e2fdc4bdc = "...kaleme bir posta güvercini gönderin!"
RM_72d52f94-f4e7-4c64-a4bf-5e754bfd0f6b = "Merhaba, ben Tony. 58 yasindayim ve Rosewood Hapishanesinde bir gardiyanim."
RM_7ef6247e-cbed-4677-8111-c972ae0b58ee = "Iki kez bosandim ama yine de romantik. Görünüs benim için önemli degil."
RM_9b242dfe-7986-4add-8783-f1bdbe236c68 = "Eger iyi bir hanimefendiyseniz, size bakarim. Tanri sizi korusun."
RM_960d7953-ffe4-4f67-9f64-9ec80e8051ce = "Ev VHS: ARRA Konusmasi"
RM_9ad691ee-1d14-4837-96dd-4d89d3bd3d6f = "ARRA Konusmasi"
RM_69c4e08f-2a39-49b9-a337-469825fa76eb = "[img=müzik] Rus müzigi. [img=müzik]"
RM_92620dc8-ef5e-44a1-85df-21f01df301f6 = "Bati, Demir Perde'nin ve Berlin Duvari'nin yikildigini görünce sok oldu."
RM_53789f1b-87e4-4248-a4fd-3b3175497750 = "Komünizmin sonu sizin gibi yatirimcilar anlamina geldi..."
RM_4ff683d4-67ea-41c9-a7f6-f9ca648e0f3e = "...birkaç dolari bir yigin rubleye çevirmeye çalisiyoruz."
RM_62efdb35-8b39-4b53-9aed-2bbd579acd1a = "Biz ARRA'da nereden baslayacagimiza karar vermenin ne kadar zor oldugunu biliyoruz."
RM_04989443-be7b-4ba8-9eb3-3e0d7f6d9ebd = "Petersburg'daki Strugatsky kardeslerle ortak olduk..."
RM_0fea08c6-6576-4de5-88fc-0d145097a005 = "...yatirim yolculugunuza baslamak için."
RM_7e1fd093-c89a-4bc8-a87c-56650d21e957 = "Ben Ivan Strugatsky. Kardesim Yakov ve ben yatiriminizi saglayacagiz..."
RM_fade5352-c9c3-4329-95fd-7cc73d2c430c = "...büyük bir getirisi olacak."
RM_ad511ee5-52a3-4136-8fb3-b633a0aca01f = "Sehrin genis alanlarini ve yerel yönetimi kontrol ediyoruz..."
RM_f35a3043-1f83-4a48-be3e-d710bc0ca498 = "...ve rakip isletmelerin birçok düsmanca devralma girisiminin üstesinden geldi."
RM_11ba4477-92f2-4d62-b06a-954d5d743d1e = "Tüm isletmelerimiz son derece yasaldir ve onaylanmistir..."
RM_d585cbcd-e2ae-4b1f-99ad-69b0b4be81c0 = "...Kremlin'deki güçlü ortaklar tarafindan."
RM_f851fcf1-4a51-4d60-8dd2-10a8bb38bd58 = "Beklemeyin. Ne kadar erken yatirim yaparsaniz o kadar çok para kazanirsiniz."
RM_8e71633a-83d9-4570-8a18-e56f17416034 = "Bu video, Amerikalilar Rusya Ittifakini Yeniden Insa Etti."
RM_bbbdf73d-447d-432a-beb0-4ae928ab5f95 = "Ev VHS: Muhterem Quigley"
RM_798f434f-5861-4d43-b6a9-4a4fae5ed6ce = "Rahip Quigley"
RM_f5d10492-f1d2-4f88-abb6-f4a75b92aaf5 = "[img=music] Sakinlestirici müzik. [img=music]"
RM_d69b18cc-e9b1-415b-a6fb-1b1884fb7809 = "Hos geldiniz kardesim. Bu videoyu sizin adiniza aldiniz..."
RM_794c0015-f3c1-448f-b701-4daf70386c51 = "...hareketimize katilmakla ilgilendiler."
RM_3aa69f9d-1678-4305-9987-9c398d3484a1 = "Iki yüz kisi birlikte baris ve uyum içinde yasiyoruz..."
RM_f2dc6332-75d0-4200-9d18-3ea2a913f874 = "...Ohio'daki Appalachians'ta güvenli bir yerleskede."
RM_aea67645-ae22-4fcf-b359-5d2b37b0c7d9 = "Gördügünüz gibi kendi mahsulümüzü yetistiriyoruz, kendi gücümüzü üretiyoruz..."
RM_bef6d793-bc43-4025-9ded-656ea69c7476 = "...ve birlikte dünyanin sonunu bekleyin."
RM_bedf662b-d884-4458-b916-bdb8feab152c = "Kiyametten bahsettigimizi duymak korkutucu olabilir..."
RM_ea86c4a9-66fb-4d01-bc9b-400efe2ae862 = "...ama son bize liderimiz Peder Quigley araciligiyla açiklandi."
RM_d56fa03b-fe55-4ee3-a284-4d1ed979bfc9 = "Çok yakinda Dünya'ya bir asteroit çarpacak ama kardeslerimiz kurtulacak."
RM_1a851084-82fb-41ef-b48a-bee09fd4e390 = "Kurtulacak olan sadece biziz."
RM_c3f18ed6-b93f-44ba-b377-91647c4e4148 = "Sevdiklerinizi bize katilmaya ikna edemiyorsaniz, terk edilmeleri gerekir."
RM_b1e3bb7c-952e-4047-818f-5db6545e9f52 = "Sonu beklerken Dünya'da neseli bir varolus yasiyoruz..."
RM_31b83e80-4f87-46d5-8336-e6ac9351a787 = "...ve asteroit geldiginde sonsuza dek mutluluk içinde birlikte yasayacak."
RM_4080dea1-0052-4904-b753-9e2590888e4a = "Kardesler, bize katilin. Peder Quigley'i takip edin ve kurtulun."
RM_9b86805a-21a1-4274-8d02-009c2827628f = "Ev VHS'si: Scott için"
RM_2cd28a57-86c3-4d5f-b249-846a4c377a91 = "Scott için"
RM_cdf672ac-0f9d-4765-be87-975c58d9f26e = "Scott. Gittigimi muhtemelen fark etmissinizdir."
RM_0d4b34f8-02a2-4a6e-9f4a-f9ef8c73bc44 = "Ve bu sefer geri gelmeyecegim."
RM_24049765-8409-4b96-b561-cd9b147a05f5 = "Oona ile isten yattigini biliyorum."
RM_789a2d57-bb02-4ba1-888c-3e4de6b074dc = "Bütün gece disarida kalarak beni çok kizdirirdin..."
RM_ccefc7e4-9b58-42d4-8941-44d4b4325f53 = "Ama simdi beni sadece üzüyorsun."
RM_06cdc53b-5993-4752-a67d-3e5943efc817 = "Ve bence bu daha da kötü."
RM_0d452d03-5b6f-473f-9efd-785e1f90b1e7 = "Iyi bir hayat yasa, Scott."
RM_b38ece86-2649-4f4d-b0c3-55383b891d4f = "Ev VHS: Satanizmin Belirtileri"
RM_e17425b1-14ea-4124-83e1-ddc94f56a387 = "Satanizmin Belirtileri"
RM_5c8459d4-914d-4c81-ae12-12b746ef69f0 = "Merhaba, ben Edward Stack. Beni muhtemelen TV dizim Strangely True'dan taniyorsunuzdur."
RM_67aff31c-95c9-4c77-8b61-84f9a9f990d5 = "Ama bugün hayaletlerden ve uzaylilardan çok daha gerçek bir seyden bahsedecegiz."
RM_b48dd0e8-782a-4c7a-80f5-984745df872a = "1990 nüfus sayimi Amerika'da neredeyse 2000 Satanist listeliyor."
RM_1011ecfc-259e-4c20-afee-6c9068b25975 = "Amerika'da yüz binlercesinin daha yasadigindan süpheleniliyor."
RM_0a255782-4ec7-4a22-bcd0-132a8bcea0af = "Sadik Amerikalilar olarak, Satanizm belirtilerini polise bildirmek bizim isimiz."
RM_1131b880-1131-47c6-a30c-ca41484dce28 = "Bu isaretler asagidakileri içerir:"
RM_e835feaa-ebb0-455d-a0a0-6332735580ca = "Ters haç, kirmizi cüppe ve hançer içeren evler."
RM_0ae44b61-261b-4a71-b1b8-1f2f775980b4 = "Orman açikliklarindaki kanli sunaklarda ölü hayvanlar."
RM_cc0f4d6a-7594-4e38-bc39-bc17b8aade35 = "Lütuf veya baglilik yemini etmeyi reddeden çocuklar."
RM_38bc0b03-ff92-4d4d-a944-bdc7ab5c6360 = "Kanli kiyafetleri olan veya sürekli garip kokan vatandaslar."
RM_d8f5b64c-ee7c-4f20-9b79-2294c5ca7b35 = "Rock müzik dinleyenler tersten çaldi."
RM_6c629769-02fd-4107-bc26-839d2b88b7b8 = "Yamyamlik."
RM_e9e41053-ff44-4f2d-8009-a7b9ef9d0442 = "Siddet içeren bilgisayar oyunlari oynayan yetiskinler."
RM_151e0c15-fd2a-4d5f-9bce-79d63a8b790c = "Ev VHS: Zachary Bunny ile Dislerinizi Firçalamak"
RM_a4451074-83d8-4d24-8398-e56431377935 = "Zachary Bunny ile Dislerinizi Firçalamak"
RM_0b55feeb-e842-4fe4-a226-b4fc59612017 = "[img=music] Dislerinizi firçalamak eglenceli ve kolay! [img=music]"
RM_a0959634-5333-449c-8743-8a763a751ceb = "Merhaba arkadaslar! Ben Hug Bunnies'den Zachary Bunny!"
RM_02de4a93-f3cc-414f-83bc-9d00d5e73a01 = "Tavsan Dadi bugün size özel bir sey ögretmemi istedi."
RM_27230cbb-fae1-4c55-ab25-32b1f9b217ec = "Dislerimizi nasil firçalayacagimizi ögrenecegiz!"
RM_63e5e304-0344-4d63-84b0-665f487f1b41 = "Güzel, yumusak bir firçaniz oldugundan emin olun. Büyükleriniz yardimci olabilir!"
RM_30e27477-f663-4756-9639-674b0267ec47 = "Ardindan firçaniza bezelye büyüklügünde bir dis macunu koyun."
RM_6d56ddca-a569-4033-ae34-e85e36192bc6 = "Ardindan firçanizi agziniza koyun ve dislerinizin ve dis etlerinizin üzerinde daireler çizerek gezdirin."
RM_61466e4d-f1a8-4a15-a0d2-8ff42fad35a1 = "Dis etleriniz, dislerinizin oturdugu pembe seylerdir!"
RM_1b9e22ba-7c71-43b8-8038-9947af7c14cf = "Muhtemelen benim gibi büyük tavsan dislerine sahip degilsin ama senin için de ise yarar!"
RM_56eb7a22-191c-4d92-9851-194710b283f9 = "Isiniz bittiginde dis macununuzu lavaboya tükürün. Ptuh!"
RM_ac5a939c-fe5a-43fe-a2c5-5e84ba27f61a = "Muslugu açik birakmayin!"
RM_d567dcfa-b0b3-400a-aa18-316a95b6a2e0 = "Sonsuza kadar temiz ve saglikli dislere sahip olacaksiniz!"
RM_07b07e47-02e9-492f-a592-6617501c04a1 = "Simdi huuuuuuuuuug!!"
RM_a008c5e7-adbe-4b72-a1b8-d6c534a47268 = "Ev VHS'si: Little Jackson'in 4. Dogum Günü"
RM_79d12a70-c8d8-4ac9-a119-0a762958607f = "Little Jackson'in 4. Dogum Günü"
RM_80ac5621-d887-4f38-b091-b75cdcb632f5 = "[img=music] Dogum günün kutlu olsun sevgili Jackson! [img=music]"
RM_8493bc38-1413-4046-8d1a-021e72cfe0a2 = "Kameraya gülümse!"
RM_c8fd9c12-c4af-4652-bf2b-50ada99efc3c = "Kocaman bir nefes al Jackson! Onlari tek nefeste üfle!"
RM_9003091d-0140-46d5-a53a-2756855a147c = "Kim pasta ister? Itme!"
RM_92faa24a-e6b8-400e-a9ea-6ca17e154f6e = "Ev VHS: Jenn'in 18.'si"
RM_6493e724-75db-4a12-9d40-fb02581f88ac = "Jenn'in 18'i"
RM_49a9fe33-65e9-4ba2-8a76-da93523bc84d = "Sarki söylemene gerek yok anne..."
RM_29257879-8886-4942-9baf-71c6439ec4ba = "Bugün senin dogum günün. Sarki söylemeliyiz!"
RM_470e3631-de72-45e1-9232-993693dcee40 = "[img=music] Dogum günün kutlu olsun sevgili Jenn! [img=music]"
RM_040ff3c9-d526-490a-9496-2fbef7f63607 = "Pastayi simdi kesebilir misiniz?"
RM_fe780578-1af6-4dfb-9718-b5ac25b425a2 = "Ama mumlari söndürmediniz..."
RM_7decf27f-536a-4d19-a4aa-59a0ae122d79 = "Anne, mum yok dedim. Çok utaniyorsun!"
RM_1217b4a8-5159-426f-975f-89882b7d4068 = "Ev VHS: D&M'nin Dügünü"
RM_8cc246e8-8d1f-4d44-9274-951e64afc11a = "D&M'nin Dügünü"
RM_0ce5a6c6-cb74-4d11-a108-b5f146610be3 = "Biz burada Deanna ve Martin'in evliligi için toplandik."
RM_8ce5f0a2-2075-4432-a8c1-402c3cde0303 = "Bu birliktelige itirazi olan varsa..."
RM_a7352b19-6096-4104-a938-7cc0a7e14791 = "Ve sen Deanna, Martin'i kocan olarak kabul ediyor musun..."
RM_cb32969b-c416-4af5-9e90-b77460ac6499 = "...ölene kadar ayrilacak misiniz?"
RM_f70e8c4a-05e1-4998-ae5c-407638879106 = "Yaparim."
RM_43373a6f-e016-41a2-8767-5cd4d0a81799 = "Simdi, Nevada Eyaleti tarafindan bana verilen yetkiyle..."
RM_32a3b468-88cc-4b24-9605-b5d6ed05dd11 = "...Sizi kari koca ilan ediyorum. Simdi gelini öpebilirsiniz."
RM_55563ce0-92e5-49cf-9761-36565fc9df57 = "Ev VHS: Dügünümüz 19.1.88"
RM_eab9beeb-1868-4d72-846c-b1c55a380d5d = "Dügünümüz 19.1.88"
RM_834602d0-7740-40fe-832e-f6a5d1b7c7ca = "Salom! Tanri'nin gözünde, her sey gibi biz de kalpleri birlestiriyoruz..."
RM_6e3adf91-da7e-442b-befa-8db77b3ae639 = "...Ishak ve Rachel'in."
RM_2853394f-6ff2-4b8d-9bb5-db9cf5e3c8da = "Huppa'nin altinda birlikte duruyorlar..."
RM_f420e7ae-89c8-48de-bbc9-8e965b6f47bf = "...yeni hayatlarini ve yaratmakta olduklari yeni yuvayi temsil eden."
RM_5263cc8f-3f19-48b1-a422-23e08b222bbd = "Isaac ve Rachel, lütfen benden sonra tekrar edin."
RM_17cd3303-1168-4654-a2ac-c16a1051dde3 = "Bu yüzükle bana emanetsiniz..."
RM_4f2bf87f-c9aa-47b6-96ea-25db0e801260 = "...Musa ve Israil yasalarina göre."
RM_0524671c-9a70-420a-8a37-5610b540ef92 = "Artik öpüsebilirsiniz."
RM_d0d55e86-c4ce-499b-9476-99ae947b6747 = "*cam kirilmasi*"
RM_e5a44e39-8059-41aa-b4b6-81ff399f4139 = "Mazel Tov!"
RM_f540e928-a9fc-4fad-9800-511f2b49179a = "Ev VHS'si: Quentin'in 16.'si"
RM_aa4d275e-dbd4-4cba-b19d-55e7b43c7224 = "Quentin'in 16.'si"
RM_b14a3a1f-2598-4f2a-b13c-5b8384ee1b8a = "[img=music] Dogum günün kutlu olsun sevgili Quentin! [img=music]"
RM_7830e84a-fe5e-477b-ae8c-bbaf5d44a122 = "Sana bir hediyem daha var, Quentin."
RM_22ef8b9a-afdf-4885-9abf-55e5c2f408c1 = "Bu nedir?"
RM_b767d886-7284-4696-ac31-9a42d80a75c4 = "Pencereden disari bakin."
RM_fe373238-e48d-484e-9f61-fe7cf73e5b14 = "Ne? Aman Tanrim, bir Mercia Lang! Öyle mi..."
RM_dda3c2ec-552b-4a94-82ac-d6b380a53c44 = "Senin. Dogum günün kutlu olsun Quentin. Simdi güvenli sür, duydun mu?"
RM_173ce186-fed8-4820-bc27-093f80dd62ec = "Ev VHS: Büyükannenin 80.'si"
RM_b10dbba0-5841-43ad-8571-9ae5f89b1664 = "Büyükannenin 80."
RM_bf63559f-5d6d-44f7-8258-9803d1928741 = "Sürpriz!"
RM_090a3771-ee47-4d1b-bc79-4536ca8430f1 = "[img=music] Dogum günün kutlu olsun sevgili büyükanne. [img=music]"
RM_7561b110-eb3a-4ced-8391-2e19781532f3 = "Aman Tanrim. Caroline. Bunu onlara sen mi bulastirdin?"
RM_b801ff77-010d-48c2-9167-d36cc22919e9 = "Hiçbir seyden süphelenmediniz mi?"
RM_891f3c45-7dbc-402a-abe6-c300ea9812b0 = "Hiç fena degil. Oh, hepiniz buradasiniz. Hepsi benim için."
RM_caad7eaa-e950-4725-8771-d1e070653c09 = "Ben duygulanmadan pastayi kessem iyi olur."
RM_ec560a98-3991-45a7-833b-c92a54720c26 = "Orada öylece durma Greg, bir biçak al..."
RM_7c2545ba-049a-4ac1-bbb1-2c44d6f5f77c = "Ev VHS: Keith'in Büyük Dogum Günü!"
RM_99303084-4ff7-4d49-8903-71ecbe122057 = "Keith'in Büyük Dogum Günü!"
RM_fef5ca81-ec15-43a3-af5d-a590e5d18371 = "Dogum günün kutlu olsun koca adam!"
RM_90928033-5e46-45bf-b291-2950eff7289a = "Büyük besli olmak nasil bir duygu?"
RM_3afcb729-a586-4610-b1e9-264a3da2dd89 = "Susadim! Bira nerede?"
RM_acd945c3-54c4-4b98-9fe7-3c3d8845b57d = "Cidden, buraya geldiginiz için hepinize tesekkür ederim."
RM_744468a2-d075-4fe0-81a7-7e4bd9110cac = "Yasima gelmek ve hala bazi arkadaslarimin kalmasi harika."
RM_e5c15d55-908f-4f77-abea-76e6b01a7cbf = "Zor bir yil oldu, ancak tüm yardimlarinizla üstesinden geldik."
RM_125cb24c-e394-4054-ae5e-32cca1644c05 = "<partiers awww, alkis>"
RM_fd094795-ebdf-41bd-8ea9-7b7d9de854f5 = "Ev VHS: ELIJAH 1. GÜN"
RM_66004cc5-19c1-4627-9ba5-ca4a2ac783d8 = "ILYA 1. GÜN"
RM_c24bf6fb-bd4e-467e-93bc-ca5928cfa241 = "[img=music] Dogum günün kutlu olsun sevgili Elijah! [img=music]"
RM_7961d25f-6c59-417a-827a-0f71155b74fe = "<bebek kikirdar>"
RM_7d2540d6-3b56-41ea-8893-239d7dcedd3c = "Bak Tony amca sana ne almis, Elijah!"
RM_c8f251ae-dd7e-42c5-b9ec-e6007f743378 = "Pençesine dokun, Elijah."
RM_c72bb20b-45e2-4422-b1b3-e4573f9ae800 = "O anlamiyor. Ben hallederim."
RM_c213d134-5a7f-431e-8405-e726172a5c9e = ""Ben Took Bear'im! Hadi bir maceraya gidelim!""
RM_66c51840-483c-4d3e-b3b7-6751d8a12033 = "<partiers awww>"
RM_f732623e-1c59-4205-b411-385b3323fa7c = "Ev VHS: Will/Ana Dügünü"
RM_c28a40e3-0b18-4fe6-8c4f-47ca47334d9d = "Will/Ana Dügünü"
RM_38658e38-ee8d-41b6-b9d6-90fbd0442328 = "...ve sen, Ana Griffith, Will Gorman'i kocan olarak kabul ediyor musun..."
RM_83c6037b-7198-46f4-961b-0adbc2aad6c3 = "...hastalikta ve saglikta sahip olmak ve tutmak..."
RM_808b1a32-3efa-4464-bd1b-180f7aadba49 = "...yasadiginiz sürece?"
RM_230e55d2-640c-4d2a-be55-19fc377748a9 = "Öyleyse Kentucky Eyaleti tarafindan bana verilen yetkiyle..."
RM_23cdcc28-fab1-4174-aa82-59feae97993c = "... ve Louisville Sehri Belediye Baskanligi..."
RM_82cc1905-0d44-429d-aa69-4f0183cda621 = "... Sizi kari koca ilan ediyorum."
RM_d0f5fcaa-4850-48ea-a843-ff3f711cee7d = "Ikinizin de ömrü uzun ve mutlu olsun Bay ve Bayan Gorman!"
RM_cdfdb091-fda3-4392-8928-17dd5dce85e7 = "[img=müzik] Dügün müzigi. [img=müzik]"
RM_ce10f5c6-17e6-47b9-b745-48b57ead3c69 = "<fzzt> <fzzt>"
RM_9bf15245-58f1-412b-85ea-35477972e92a = "Ev VHS: Babamin sikici golf saçmaligi"
RM_450bf1eb-bbf4-42b8-be29-09815deb8741 = "Babamin sikici golf saçmaligi"
RM_4d4bfd45-0965-4ae2-b445-68efc8228a34 = "Hogan 3-odun seçti."
RM_a462f133-664c-4daa-98c0-7023f5e2464d = "Seçecegim sey bu degildi."
RM_07152713-6390-4cdd-94f7-bda73afc6b5c = "Yesilligi geçerse göle düsebilir."
RM_bdfeaa16-f94f-438f-b4f7-47d527da1b34 = "O... ah, onun yerine demir almaya gitti. Sizi duymus olmali."
RM_2c9a66da-1a17-4b8e-941e-e4a8ea318839 = "Ütü daha iyi bir seçim. Gördügümüz gibi nehir kenari zorlu bir parkur."
RM_353ca8d9-4fa0-4cbf-b2cf-a4eb3c018b97 = "Bir sürü köpek bacagi. Ama Hogan bir profesyonel."
RM_88336555-bd01-4663-831f-a2536ef6b885 = "Tam güç salinimi ve... green'e az kaldi."
RM_0fb61637-4fa8-4141-b95f-a75c6982f086 = "Sopayi kullanma riskini alabilir."
RM_8d5931d6-514e-4797-8a75-54a133d3d9b8 = "Yapardim Ken. Bir kerelik güzel bir düz yesil."
RM_cf82ecde-a418-464b-bcfb-e09b874a4b26 = "Ev VHS: Riverside Classic '92"
RM_62febaf3-d429-4a52-8df7-332e1c569f57 = "Nehir Kenari Klasik '92"
RM_a13f7266-281f-4927-bbe6-ba2d38107d70 = "Bu, Barton'dan harika, saglam bir sürüs."
